Name,Date,Review,Stars
Марина,14.04.2022 09:37,"Узнала о проектах MR Group на лекциях архитектора Олега Клодта. Его бюро сотрудничает с девелоперами, создают дизайн-проекты лобби, интерьеры квартир и продумывают планировки. Оказывается, с MR Group они сотрудничают очень плотно, и удачные планировочные решения — их рук дело. Очень интересно узнавать, как создаются такие проекты, с чего все начинается. Архитектор продумывает все сценарии использования пространства. Например, как семья будет проводить время в гостиной, как готовить, как завтракать или принимать гостей вечером… да даже как включать свет на входе в дом. Пока вопрос покупки жилья у нас стоит не остро, но все же хочется вложить накопленные деньги куда-то. Уже знаю в каких ЖК, есть самые удачные квартиры. А значит учеба на строительном и практика в топом архитектурном бюро не прошли даром.
Читать полностью",5
Роман,15.04.2022 11:39,"Если вы намекаете, что лучшие планировки только в премиальных жк МР групп, то я вас уверяю, это не так. В Эко-Видное 2.0 планировки тоже бюро Клодта проектировало, но ценник на квартиры доступный. А вот если брать квартиру со свободной планировкой где-нибудь, а потом заказывать индивидуально под себя проект — то выйдет в копеечку. А так получается, что в стоимость квартиры в ЭВ все заложено уже.",
Владимир,24.02.2022 17:02,"Строят абсолютно разные объекты: и комфорт, и бизнес, и премиум. Лично мне кажется, что бизнес-класс особенно хорошо получается. Взять хотя бы из последнего знакомого мне Дискавери Парк. Место выбрали удачное, рядом огромная лесная зона. Офисным сотрудникам и всем москвичам уставшим от вечных пробок и выхлопов - самое то. Наполнение качественное, инженерия одна из самых современных, лобби красивые, паркинг подземный… Делали ремонт в двух квартирах этого ЖК, получилось очень красиво - с такими планировками и остеклением любой дизайн-проект заиграет новыми красками. Качество отделки от застройщика на неплохом уровне, переделывать какие-то ключевые моменты не приходилось.
Читать полностью",5
Леонид,27.02.2022 22:57,"Верно подметили про локацию. У нас еще свой выход в парк, а летом на Химкинское водохранилище кататься можно. Все же близость к природе очень нужна жителям больших городов. Кто бы что ни говорил. Знаю, что МР групп любит строить рядом с зелеными зонами, в Филях, например сразу несколько их объектов, там тоже зеленый райончик",
Анна,09.02.2022 12:27,Больше всего мне понравилась программа лояльности МР клаб. Даже некоторые шероховатости от сделки она сгладила). Получили пакетное предложение под заселение - получилось очень стильно и выгодно. Смогли быстрее переехать и не заморачиваться с дизайн-проектами.,5
Дима,12.04.2022 10:51,"MR Club многие хвалят. Мы хоть не пользовались предложениями по ремонту и обустройству квартиры, но вот скидка на курсы в Skillbox пригодилась очень.",
Виталик,05.07.2021 16:42,"Приобрели квартиру у застройщика МР Групп. Лично мы остались довольны на всех этапах покупки, как сотрудниками компании, так и самим качеством жилья. С квартирой мы определились быстро, но предстояло еще оформить ДДУ через Trade-in. Сделка прошла быстро, нужно было наше присутствие при оценке квартиры и в конце на подписи документов. Все быстро без лишних заморочек.",5
Олег,24.06.2021 16:14,"Купили у Мр дочери квартиру в Царской площади, почти год назад. Не самая дешевая покупка, но мы остались полностью довольны и качеством квартиры - ремонт прошел без проблем, и самим комплексом - территория очень красивая.",5
Сергей Давыдов,31.05.2021 18:15,"Разноплановый застройщик, возводит проекты различных классов жилья не только в Москве, но и в МО и Сочи. Ориентируются на любого покупателя. Придраться к качеству застройки по большей части не к чему. Если и бывают косяки при приемке, то они всегда исправляются застройщиком вовремя. А вот в чем МР Групп действительно преуспел, так это в масштабах. Дома строят современные, надежные в хороших районах, с развитой социалкой и коммерцией. Сейчас присматриваюсь к их новому проекту SLAVA если цены на старте продаж не задерут, то снова вложусь в комплекс этого застроя.
Читать полностью",5
Саша,27.11.2020 13:13,"Мы купили квартиру в Фили сити, ждем уже приемки. Понравились планировки, хорошее зонирование, большая гостиная. Нет не понятных колон по среди квартиры, как в некоторых комплексах. И квартиры с предчистовой отделкой уже (но не все, нужно на это обращать внимание на сайте). По качеству отделки самой квартиры, говорить еще рано, так как дом еще не сдан. А вот что касается темпа работы, хочется отметить, что идут хорошо, думаю, задержек не будет и ключи получим в срок.
Читать полностью",5
Алина,27.11.2020 12:28,"У нас квартира в Фили сити, взяли как только стартовали продажи. Выбрали этот жк , т.к для нас это лучшее место для жизни, мужу до работы совсем рядом, и мой любимый Филевский парк поблизости. Это один из недооцененных парков Москвы. Красивый, в то же время свободный. Единственно были переживания не кинут ли нас, первое свое жилье. Сумма для нас крупная, да и вообще не будет ли проблем, не встанет ли стройка. Хотя умом понимаем, что власти следят за застройщиками. Но уже можно выдохнуть, мр не подвели, уже этап завершения строительства, идут отделочные работы по фасаду, ключи получим в срок.
Читать полностью",5
Оксана,04.06.2020 17:05,"Перед покупкой квартиры в Фили Сити от MR Group, мы внимательно изучили застройщика. Видели его награды в разных номинациях, просмотрели проекты, которые он возвел, выяснили, что у него нет долгостроев. Поэтому покупать квартиру на этапе котлована было не страшно и сейчас, видя темпы строительства, понимаем, то сделали правильный выбор.",5
Слава,07.06.2019 22:11,"При цивилизованном рынке такая компания давно бы прекратила бы существование.
Достоинства: Реально нет.
Недостатки: Делают все дешево, потом исправлять обходится очень дорого. Переделывал ремонт. проблемы с утеплением. Обан на стадии продаж. Пообещают все что угодно, а потом будет просто не к кому претензии предъявлять. Проектные решения реально плохие. Очень жалею.
Читать полностью",1
Павел,29.04.2019 23:02,"Тема: Как MR Group продает воздух и кидает дольщиков в МФК Пресня Сити; Мы купили апартаменты и большое парковочное место в Пресне весной 2016 года на этапе котлована. Естественно парковку долго выбирали по планировкам, брали с расчетом хранить запаску и поставить металлический шкаф для хранения того, что не поместится в квартиру. Выбрали, подписали ДДУ на парковку, заплатили из расчета ставки за м2, всего около 1,8 млн. руб. за парковку на -2 этаже, так как -1 не продавался. Через год случайно увидели планировки паркинга и с удивлением обнаружили, что наше парковочное место превратилось в маленькое парковочное место и кладовку, которая выставлена на продажу. После нескольких месяцев переговоров, MR согласились учесть наш сделанный ранее платеж и подписали с нами 2 новых ДДУ вместо старого, на парковку и один на кладовку. Причем парковка почему то стоила значительно дороже за м2, чем кладовка, получилось около 1.5 млн. парковка, 0.3 млн. кладовка. При этом есть истории людей, которые не заметили, как мы, кладовки на месте их парковок были проданы, а в ДДУ на парковки нет пункта про перерасчет в связи с изменением площади. Зимой 2019 года, когда Пресня был сдан, нас пригласили принять кладовку и парковку. Когда мы открыли кладовку, то увидели общедомовые коммуникации, а именно вент. шахту и магистральную трубу системы пожаротушения с вентилем и датчиком. У нас заняло несколько месяцев выяснить, что данная кладовка не пригодна для использования и получить альтернативные варианты, а точнее 1 вариант, который, как мы сами выяснили с УК через месяц также оказался не пригоден для использования по той же причине. При этом MR слало нас на три буквы, предлагало подать в суд или купить то, что дают, а Бест Новострой - риэлтор не мог самостоятельно решить ни один вопрос и ничего выяснить. В итоге мы в ситуации, когда мы одни из первых купили парковку и кладовку сейчас остаемся без смежных парковки и кладовки, без вариантов по замене с предложением подать в суд на MR или просто пойти на три буквы. Не покупайте у них ничего, они кинут вас при первой возможности и продадут дважды то, что вы уже купите, а потом скажут, что дом передан УК и это не их проблемы.
Нет
Застройщик кидает дольщиков, продает одну и ту же площадь дважды, продает общедомовые территории, которыми нельзя пользоваться
Читать полностью",1
Любовь,04.12.2018 17:28,"Будьте бдительны! Работа не качественная, покупка квартиры может превратиться с МР групп из радости в бесконечную нервотрепку и головную боль.
Недостатки: Кто бы мог предположить, что МР групп испортит радость от приобретения долгожданной квартиры!? Устроено все очень хитро: продажами занимаются нанятые сторонние риелторы, когда возникли реальные проблемы, до МР групп не достучаться. Владельцы квартир пишут им заказные письма с уведомлением!!!! и ждут ответа в течение 30!!!! дней, и все это в Москве в 2018 году в эру цифровой экономики! При том, что ошибки застройщика на лицо. ЖК Ясный, 3 корпус, по 28 (только задумайтесь!!!) квартир на этаже с измененными планировками. При оформлении сделки мы брали, так называемую ""евродвушку"" - квартиру с 2-мя стояками, 2-мя вентиляциями. По прихоти недобросовестного застройщика, умышленно или случайно ошибившегося, но не желающего исправлять свои ошибки, мы теперь получаем на руки абсолютно другой техплан, согласно которому обязаны перенести кухню в жилую зону без канализации и вентиляции, а второй стояк просто зашить и сделать рядом с ним кладовку. Как мило! покупали одно, купили, должны пользоваться по-другому. Никто на связь не выходит, отзывы с вопросами и недоумением в соцсетях просто удаляются. Ответ передается через офис продаж - застройщик ничего менять не будет. Обещал одно, получилось по-другому, за свой счет застройщик исправлять свои ошибки не намерен.
Читать полностью",1
лина,10.10.2018 18:24,"Получили ключи в ЖК Ясный 1 корпус,лифты не работают уже 2 недели,как делать ремонт ""? УК ДОМС мотивиртует это не исправностью лифтов,а МР групп разводит руками.Что за квест??Как МР групп госкомиссию прошел с аварийными лифтами.
Достоинства: С виду приличный комплекс ЖК ясный
Входные группы в 1 корпусе выкрашены дешевой темно коричневой краской.Ужас!!!И это комфорт класс???
Читать полностью",0
Артур,30.05.2024 17:15,"МР групп выбирает только проверенных генподрядчиков. Так для 3ей очереди нашего жк, где мы купили квартиру, выбрали компанию Acons Group. Подрядчик этот с опытом. Так что в качестве нашего дома и соблюдении всех стандартов строительства лично я уверен полностью.",5
Влад,08.02.2024 18:42,"Хорошие локации под застройку - это про MR групп. Не знаю, как у них это получается, может быть, у них там целый отдел над этим работает (это мое субъективное мнение, как по факту, я не знаю точно). Но строят свои объекты они в весьма удачных по всех смыслах местах.",5
Максим,19.10.2023 14:23,"По мне лучше синица в руках, поэтому выбрал ЖК, который уже построен - Фили Сити. Квартиру нам подбирал риэлтор, мы сразу обозначили потолок цен, нужный округ и более узкие характеристики, такие как виды из окон, хороший двор и тд. По нашему запросу Фили был самым подходящим, ну и надежность девелопера тоже сыграла роль. В общем и целом своим решением довольны. Ждем строительства школы в районе. МР обещали.",5
Эмиль,28.07.2023 13:18,"для меня МР являются одним из самых надежных и стабильных застройщиков. Эти мысли подкрепляют постоянные победы в разных номинациях и топовые места в рейтингах. У большинства проектов интересная архитектура, каждый жк выглядит по-разному - это тоже для меня плюс",5
Мила,26.07.2023 17:07,"Брали свою первую квартиру у МР. Семья выросла, решили взять площадь побольше тоже у МР. Выбрали квартиру в Филях, тк рядом хорошая инфраструктура, в том числе много пространства для детей. Покупкой остались все довольны)",5
Олег,08.07.2023 22:07,"Купили квартиру в Фили Сити. Бизнес класс. Сделал дорогой ремонт. Окна все текут. Особенно весной. Фасады сделаны с нарушениями . окна все протекают не закрываются нормально. Даже после замены и ремонта который застройщик сделал после долгих разбирательств ничего по большому счету не изменилось. Удивляюсь что застройщик который себя презентует одним из лучших в Москве так безобразно строит. На бизнес класс тянет только местоположение. Остальное просто брак .
Читать полностью",0
Карина,26.06.2023 10:29,"Мы с мужем взяли квартиру в Селигере. Когда пришли на приемку решили не рисковать и взять с собой эксперта, который разбирается в ремонте, знает где собака зарыта и точно сориентирует нас по качеству ремонта. Не то, чтобы мы были не уверены в застройщике, просто решили перестраховаться. В итоге он выявил парочку недочетов типа царапины на дверной ручке, но мы решили что не будем из-за этого составлять акт, решили поменять самим. Если бы косяков было много - мы конечно же все их перечислили и попросили устранить. А так все было сделано на совесть, хотели ручку поменять сами, а в итоге забыли про нее и забили
Читать полностью",5
Ирина,27.03.2023 11:57,"МР групп молодцы в том плане, что предлагают клиентам множество услуг, которые лично я не видела у других застройщиков. Например, та же программа MR club, которая позволяет прилично сэкономить на покупке техники, сантехники, мебели и другом. Еще есть выгодные программы сотрудничества с банками или рассрочка под 0% на квартиры. В общем, правда много всего интересного",5
Настя,24.03.2023 11:12,"Мы с МР групп знакомы уже достаточно давно. Сначала покупали моим родителям квартиру в Эко Видном - чтобы вроде и на природе, и к нам в Москву поближе. Остались довольны и качеством строительства, и инфраструктурой и ценой (набережная в ЭВ - это просто сказка!). Себе решили тоже квартиру обновить, взяли двушку в Кандинском по программе трейд-ина. Жду не дождусь этой суеты с переездом, скорее бы перебраться в свою светлую квартиру.",5
Арсений,09.03.2023 10:36,"У МР очень понравилась история с умным домом. Именно она вкупе с локацией и проверенным застройщиком и заставила меня сделать выбор в пользу МР. Выбрал квартиру в Дискавери Парк. Теперь управляю светом, чайником, шторами, розетками и входной дверью через приложение. Даже не мог предположить, что это настолько удобно) К самому комплексу претензий тоже никаких нет, здесь все сделано уютно и комфортно.",5
Кирилл,14.02.2023 10:57,"Брал две квартиры в ЖК МР групп на стадии котлована: в эко видном и в селигер сити. Инвестиции хорошо сработали и полностью себя оправдали. Рост в цене получился даже больше, чем я предполагал. Со сроками сдачи все было в порядке, документы при покупке мне оформили быстро. При приемке никаких критических недочетов не было – принял обе квартиры сразу. Оба ЖК достаточно неплохие, Эко Видное вообще приятно удивил с учетом своей локации. Хорошие дворы, приятные лобби, благоустроенная набережная. В Селигер сити внутри есть большой двор-парк – это главная и уникальная фишка проекта. Там правда приятно находиться и проводить время. Чуть позже возьму себе тоже недвижку у МР для жизни, но классом повыше, чем для продажи)
Сильное портфолио, наглядные примеры, удачные локации, продуманные концепции ЖК
Все мы не идеальны, но объективно придраться у МР не к чему.
Читать полностью",5
Никита,03.02.2023 10:39,"удобный вариант - онлайн сделка. я так брал квартиру в свое время в филях. по факту все этапы прохрдят удаленно, приехать нужно только на приемку. очень удобно, когда ты работаешь из другой страны или хочешь переехать в столицу из региона",5
Игорь,20.01.2023 16:21,"Долго искал квартиру в новостройке, чтобы рядом была природа и по сносной цене. Выбрал эко видное. Вчера ездил на показ, теперь очень хочу квартиру с видом на реку и лес.",5
Света,17.01.2023 18:05,"Перед выбором квартиры, мы с мужем долго ездили по Москв, сравнивая объекты разных застройщиков. Ближе всех к душе лег МР групп. Нас подкупили закрытые и безопасные дворы, детские сады и школы на территории ЖК. Еще понравилось обеспечение безопасности в комплексах - входы по биометрии и видеонаблюдение. Для нас это очень важно.",5
Макс,26.12.2022 10:22,"Качественный застрой, соблюдает сроки и всегда поддерживает связь с клиентом.",5
Серж,07.12.2022 09:45,"В том году взял квартиру у мр, очень долго думал: брать с отделкой или самому сделать ремонт под ключ. Там навалилось много работы, понял что еще ремонт я точно не вывезу и взять вариант МР Реди. Господи, как здорово, что так получилось! С учетом того, насколько сильно выросли цены на материалы за последний год, я вообще никак бы не смог оказаться в плюсе: ни по времени, ни по деньгам. Так что если вы тоже стоите перед таким выбором - не думайте, что сможете сделать по-быстренькому ремонт и останетесь при наваре с разницы в цене квартир))
Читать полностью",5
Надя,22.11.2022 10:07,"Мы с семьей давные клиенты МР. Сначала родители приобретали себе квартиру у этого застройщика, теперь мы с мужем встали на ноги и тоже решили обзавестись недвижкой. Выбрали ЭК 2.0 из-за хорошей экологии, адекватной цены и близости к Москве.
Достоинства: Большой выбор жк, удобные планировки, устоявшаяся репутация, качественное строительство
не выявлено
Читать полностью",5
Алина,14.11.2022 09:51,"У МР покупала квартиру в метрополии по программе трейд-ин. Я все время в командировках по работе, а тут с меня сняли всю мою головную боль и решили все вопросы. Не представляю сколько времени и сил я бы потратила сама, если бы показывала свою квартиру всем желающим, потом занималась вопросами в банке, росреестре и тд. Могу смело рекомендовать эту программу от застройщика!",5
Елена,21.10.2022 10:26,"Я люблю ЗАО, с юношества живу здесь и не представляю себя ни в одном другом районе) По этой причине даже не хотелось менять квартиру долгое время. С одной стороны - приятные воспоминания и знакомая местность, а с другой - желание улучшить качество жизни и переехать наконец из старенького дома. Все сошлось на Фили Сити и застройщике МР Групп! Комплекс располагается рядом с метро Фили, как раз на западе Москвы. Для меня большим плюсом был такой двор, где есть променады для прогулок, разные места чтобы отдохнуть еще и фонтан в центре) Никогда не думала, что у моего дома будет собственный фонтан, а тут вон как сложилось)
Читать полностью",5
Женя,19.10.2022 09:40,"Наша семья хотела просто взять квартиру у проверенного застройщика, чтобы не переживать о качестве строительства и сроках сдачи. А вдобавок мы еще получили приятный бонус - участие в программе лояльности МР клуб. Крутая вещь, даже страшно представить насколько больше денег мы бы потратили, если искали всех подрядчиков самостоятельно. Да если честно тогда бы мы не смотрели на такие качественные компании, а выбирали бы что-то попроще",5
Рита,14.09.2022 16:08,"мне кажется МР - один из самых современных застройщиков Москвы. С интерьером и экстерьером у проектов проблем нет никаких) ну и ещё все эти новомодные системы умный дом, умная квартира и тд в каждом комплексе. У нас дома муж пробовал внедрить системы самостоятельно - ничего не вышло, оказалось это очень сложно и дорого",5
Наталья,15.05.2022 19:20,В ЖК эко видное есть кто в чате? Подскажите довольны качеством жилья? Застройщик превзошёл ожидания?,0
Михаил,11.05.2022 12:26,"Мне кажется, City Bay самый масштабный и интересный сейчас проект у MR Group. Без каких либо заявок на эксклюзивность и прочих размытых формулировок — все четко здесь. Окружение классное, парк и река под окнами - это раз. Архитектура объемная и яркая - это два. Продуманная концепция инфраструктуры с лаунж зонами, детским садом, супермаркетом, кафе - это три. Ну и цены я бы сказал демократичные пока еще. С удовольствием понаблюдаю за этим ЖК после сдачи в эксплуатацию. Те, кто уже вложились не прогадали точно.
Читать полностью",5
Клавдия,27.04.2022 11:19,"Живу в Дегунино, часто проезжаю мимо Селигера и каждый раз убеждаюсь, что МР Групп все же умеют строить. Что могу сказать: жилой комплекс очень большой, выглядит по-европейски, с намеком на крутость. Это я про технологические фишки, которые доступны жителям — умный дом так точно там есть. Фасады выглядят очень современно и неоднотипно, с Пиком не сравнить. Вся территория огорожена, видно, что на первом уровне работают магазинчики, пункты выдачи, аптека и тд. Это еще один плюс, получается что за самым необходимым вообще никуда далеко идти не надо. Двор смогла рассмотреть только из-за забора, тк территория закрыта полностью, но и так понятно, что там очень просторно, много деревьев и детских и спортивных площадок. Все как и должно быть на такое кол-во жителей, места всем хватит. Хочу купить двушку в третьей очереди, пока обдумываю.
архитектура, инженерия, огромный двор
явных нет
Читать полностью",5
Федорчук,22.12.2021 11:32,"Понравилась менеджер Мария из офиса Павелецкая Сити на Дубининской. Очень терпеливая девушка и профессионал, проект знает досконально. Мы 2 часа подбирали планировку и этаж квартиры, только с корпусом Чарли определились быстро, его расположение нам больше всего понравилось. Сделку оформили в ипотеку, документов потребовалось минимум, что тоже порадовало.",5
Александр,27.07.2021 09:28,"За репутацией своей MR следит, застройщик крупный опытный и поэтому проекты престижные. Яндекс доверили им создание своей штаб-квартиры, или деловой центр iCity очень амбициозный проект. Рисково, конечно, в наше время за такое браться, но эти не боятся.",5
Олег Сафин,17.06.2021 12:22,"Застройщик с богатым опытом, на рынке больше 17 лет. В основном строит недвижимость повышенного комфорта. Наш выбор пал на ЖК Павелецкая сити в Даниловском районе. На рендерах стильные здания на американский манер с внутренней инфрой и обустроенной территорией. Жить в комплексе в нескольких минутах от Садового кольца будет удобно. За свое вложение не беспокоимся, недостроев у мр нет, тем более сейчас все через эскроу счета.",5
Настя,30.11.2020 10:20,"В девелопере сомневаться не приходиться, не думаю что такой проект как iCity доверили абы кому, без проверенной репутации. Поэтому без сомнений, будем брать квартиру у этого застройщика. Склоняемся больше к жк Павелецкая, нравится расположение, почти центр Москвы, Садовое кольцо в 3х минутах, и Москва река рядом.",5
Мирон,24.08.2020 15:01,"Очень хорошая компания, все сделали круто. Планировка супер удобная и современная.
Достоинства: Получили ключи в срок, отличная цена.
Недостатки: Есть косяки при приемки.
Читать полностью",4
Светлана,20.08.2020 15:34,"Офисы уже открылись, только желательно заранее договориться о консультации, мы так и сделали. И что понравилось, мы получили максимально развернутые ответы, даже про какие-то возможные ""подводные камни"" рассказали, то есть прямо во все подробности посвятили по жк. Честно говоря редко такое видим, а мы уже несколько офисов посетили. Сейчас вот думаем на каком проекте остановиться, и если по-правде, их жк в приоритете. И хотя бы потому, что по ним мы куда больше инфы получили, чем по другим.
Читать полностью",4
Анна,13.05.2020 21:59,"Ой, да ладно, мы и в офисе были тоже, и по телефону консультацию заказывали - сервис что так, что так на уровне, и всё рассказывали нам максимально подробно про ЖК. Павелецкая сити, кстати, прям заинтересовал. В итоге по телефону мы всё и оформили, квартира на брони сейчас, то есть цена уже фиксирована и выше не станет, а мы занимаемся документами. Если карантин не кончится, хотя мы, конечно, на обратное надеемся, то и покупку оформим онлайн.
Читать полностью",5
Виктор,27.04.2020 17:26,"Отмечу два пункта по которым выбрал этого застройщика – хорошая репутация и сроки строительства. Застройщик известный, уже 17 лет на рынке недвижимости и есть внушительный портфель проектов. Ну и главное, что дома сдаются в указанные в договорах сроки, а если задержки и есть, то минимальные и только по сдаче, ключи дольщики вовремя всегда получали.",5
Stepanenko,15.11.2019 14:31,"сейчас в активном поиске, рассматривал разных застройщиков, пришел к решению покупать у мр групп, осталось дело за малым, остановится на конкретном ЖК, выбираю между Дискавери и Дискавери Парком
Достоинства: опыт, кредитные условия, всегда укладывались в сроки сдачи, есть выбор их ЖК и квартир (виды, квадраты, планировка)
на этапе выбора минус вижу только в стоимости некоторых жк, касается бизнес класса. также каждый проект имеет свою индивидуальность, может не всем подойти. Кто-то к примеру не любит высотки, а у них их много
Читать полностью",5
Елена,14.11.2019 12:41,"Я приобрела квартиру в ЖК ""ЭкоВидное 2.0"" в мае 2018 года, в условиях договора стоит передача ключей не позднее 28.02.2019!!!! Сейчас ноябрь 2019 года, а ключей все нет! Застройщик то не платит подрядчикам, то изменяет всю концепцию ЖК (с монолита на панель, с клинкерной плитки на штукатурку). Но самое ужасное, что на протяжении полугода врет про сроки сдачи дома. Каждый раз я слышу, что ключи через 2 недели! А это очередной срыв планов, особенно для тех кто снимает квартиры. Скоро новый год и так хотелось встретить в своей квартире, но похоже это останется в мечтах.. Вот никак не ожидала такого отношения от MR Group! Это падение ниже плинтуса..
Читать полностью",1
Алексей,13.03.2019 20:15,"Проект и его реализация - это 2 разные вещи. Качество работ субподрядных организаций оставляет желать лучшего. Культуры на стройке не хватает. При необходимости удешевить проект даже не раздумывают. Как факт - достаточное количество покупателей не довольны тем, что им сдают. Ознакомьтесь с отзывами дольщиков, посмотрите фото недоделок и намеренных ошибок на форумах.
Мало
Качество строительства, удешевление проекта
Читать полностью",3
