Name,Date,Review,Stars
Сергей Гниломедов,05.07.2022 11:00,"Давно присматриваюсь к ПИКу, с одной стороны вроде как все гладко у него идет, но с другой- смущают цены, по-разному варьируются, где-то норм выходит за квадратный метр, где-то не оч, в этом плане сложно определиться.",4
Николай,06.07.2022 09:06,"Так все зависит от локации и района, мне кажется это очевидно. В районе Фили и в Медведково понятное дело цены за квадрат отличаются, даже во вторичке. А так строят они примерно все типовые комплексы, это только недавно ПИК+ появился, позиционируют как улучшенный комфорт, не могу пока оценить, еще не видел в живую это нововведение пика, Вангарден только строится",
Веня,06.06.2022 11:58,"Меня больше волнуют задержки. Уже какой раз срок переносят, строят реально медленно, но хоть строят и на том спасибо.",3
Павел,26.04.2022 11:04,"Выбрали район Одинцово-1 из-за заманчивого ценника, хоть и за мкадом, но в целом близко. Сам комплекс уже достаточно достроен и часть инфраструктуры рабочая, инфраструктуру здесь обещают мощную - восемь детских садов, две школы, поликлиника и торговый центр, норм, что пик инфру подтягивает, обычно обещают и при выкупе всех квартир, на этом все останавливается. Покупкой доволен.",5
Тимур Шахов,21.03.2022 13:16,"Ситуация сейчас шаткая, при выборе жилья искал застройщика с хорошим фундаментом, честно говоря отделка дело десятое, на первый план идет надежность. Пик строил и в пандемию и сейчас есть движ на их стройках, для меня это показатель",5
Ольга Гудко,16.03.2022 15:19,"Вот читаю, настолько разные у всех впечатления. Я думаю у любого застройщика, кто строит прям массово найдутся косяки. У меня к пику нет претензий, несмотря на мелкие недочеты, которые были при приемке, все ок. Я как бы и не рассчитывала на суперскую отделку, если мне надо будет, просто возьму и поменяю. Квартиру я приняла, ключи получила. Все устраивает, с соседями только не очень повезло, музыку постоянно врубают на полную, шумоизоляция конечно в новостройках так себе
Читать полностью",4
Илья,27.02.2022 22:30,"Не зря место в паркинге взял, мало того места никогда нет парконуться + осадков дофига, заколебешься очищать тачку от снега, а сейчас вообще капец. По цене норм, в лям вложись, ну и по коммуналке около 1500.",5
Илья,19.01.2022 09:48,"Брал двушку в ипотеку, зп задерживают который раз, хз на сколько это затянется, пока надо время выиграть, потом думаю наладиться. Кто уже сталкивался с похожей ситуацией, есть какой-то варик уменьшить или отсрочить платеж, как Пик такие дела рассматривает?",5
Саша,23.01.2022 18:35,"Так-то можно, только ПИК к этому отношения не имеет. Подавать заявку для предоставления отсрочки надо в банк, которому платите. В сложной ситуации, вроде дают, в любом случае, можно попробовать, хуже не будет.",
Максим,04.12.2021 15:57,"Застройщик обязывает выпускать УКЭП, после чего подделывает акты под свои нужды. Срывает сроки, монополизирует в области УК и интернета, завышает площадь по договору на 0,4 м2 и указывает в договоре неустойку от 0,5 м2 и более.
Достоинства: Нет, это осовремененные панельки времен 80-90-х.
Качество отделки квартир, несоответствие проектной площади с фактической, несоответствие заявленных фирм производителей лифтов с фактически установленными, махинация с документацией.
Читать полностью",1
Марина,15.11.2021 15:48,"Хочу поделится опытом трудоустройства моего супруга в ПИК-Индустрия в должность сварщика, в течении 3,5 недель, его водили за нос, первая неделя была занята сдачей образцов сварки и приемом документов в отдел кадров, при приеме образцов одному из троих экзаменуемых немного не понравился потолочный шов, вертикальный и горизонтальный швы утвердили идеальными! Отправили на ""обучение"" в группу созданную на базе организации, преподаватель был молодой парень лет 30, который сказал: - ""Потолочный и горизонтальный швы идеальные, вертикал научу, обучался 3 дня, заняло еще неделю, каждое занятие преподаватель то восхищался то рубил сварочные швы разного наклона, пару раз преподаватель сам попробовал заварить, получалось более чем коряво, сославшись на ""так получилось"" упрекнул супруга, один раз намекнул, что бухал поэтому не каждый раз шов идеальный (супруг не пьёт), в это время отдел кадров уже приняли документы, а так же была получена спецодежда и обувь, в третий день сдачи и окончания ""обучения"" были уже 3 абсолютно других экзаменатора, 2 из них докапывались до каждой точки, показали образец хуже, супруг сказал что здесь куча недочетов в образце, на что услышал: ""ну и что, в целом нормально"" третий экзаменатор сказал, что швы хорошие, почему те 2 рубят, но объяснил, что не может сказать ""да"" если те 2 сказали ""нет"", не хочет выглядеть нелепо. Уважаемое руководство! Обратите свой взор на принимающих и устраивающихся людей, люди с огромным опытом и документами в порядке, не пьющие, вам кто нужен? Молодые не опытные? Тогда не морочьте голову профессионалам, если возраст для Вас 47 это уже старик, или вес 80 кг и рост 1,75, энергичный мужчина не подходит, говорите сразу, человек ездит по всей Москве 3 недели, тратит время и деньги, теряет заработок в течении этих 3 недель, определите критерии. Просто теряете хорошие кадры и опираетесь на таких же людей (преподавателей) превратили сдачу образцов в шоу, не задумываетесь почему так много отвратительных отзывов по всему интернету пишут? Очень жаль, что мой супруг имел опыт обращения в Вашу организацию, стоит задуматься руководству (идеалов не бывает, и очень странно, что одному нравится другому нет, то есть принимает по одежке или за красивые глаза) Большая организация, а изначально глубокая брешь в организации подбора.
Вряд ли будут, изначально система приема - утопия, в итоге наберут не профессионалов как и приемочная комиссия
Не компетентная приемная комиссия, сегодня один завтра другой, сделали из приема образцов шоу
Читать полностью",0
Николай,10.11.2021 15:12,"Не знаю у кого как, мой опыт работы с Пик-брокером прошел норм. Срочно продавали проблемную однушку с несколькими собственниками, риэлторские конторы предложили выкупить ее за копейки. Пик-брокер предложил больше, плюс обещали выкуп в минимальные сроки: оценка квартиры, оформление доков и сделка заняли у нас недели 2, меня это устроило.",5
Анжелика,15.11.2021 09:42,"у вас только выкуп был или по тред ин? Тоже свою не могу продать, ток меня покупка не интересует, слышал у них ток трейд ин.",
Альбина,22.11.2021 14:10,"Сейчас вроде можно, они ништяк косячные квартиры выкупают быстро и бумажками в основном занимается брокер. Я уже поняла, самой лучше не заморачиваться, где-нибудь да наколют.",
Валентина,17.10.2021 17:34,"Дом построен не качественно, только по истечении 6 месяцев сталопоеятно, что здесь все надо переделывать",0
Марина,14.10.2021 00:45,"Вообще это как с массмаркетом, чем крупнее магаз, тем больше может попасться просрочки или еще чего, так и здесь, строек дофига, кому то повезет и все будет ок, а кому то придется долбить чтоб устранили все косяки. Объективно ПИК строит нормально за свой ценник, это не индивидуальное строительство и не премиум класс, обычные хаты, обычного качества. Я взял однушку еще давно в Саларьево парк, че то там пугали тоже меня, зачем у пика берешь, что все плохо итд, тем не менее у меня нет претензий, единственное, парковок бы только побольше сделали бы, а так нормальный жилой комплекс. В квартире ниче не течет, если появятся косяки критичные, продам квартиру, еще и в плюсе останусь, сейчас они подорожали. Так что ребят, судите сами, никого не слушайте.
Читать полностью",5
Ксения,02.09.2021 15:03,"Ну мы изначально выбрали пик из-за цены, учитывая месторасположение комплекса, особо других вариантов не было. Без отделки тоже брать не хотели, учитывая что со съемной квартиры нас попросили съехать из-за того, что собственники выставили ее на продажу. Понятное дело мы не ожидали шикарного дизайнерского ремонта, тк пик не строит бизнес класс. Но в целом, мы остались довольны, квартиру уже приняли. Переносов сроков у нас не было, сама квартира была с мелкими недочетами, не критичными, мы в акте их все равно все указали. Через неделю, мы повторно приехали с менеджером в дом, проверили – нигде не схалтурили, недочеты исправили. Когда покупаешь квартиру у застройщика, неважно какого, всегда могут быть косяки из-за того, что строительство массовое, естественно за рабочими с сантиметром никто не ходит. От меня совет - все тщательно осматривать на приемке, можно даже спецов из фирм брать, которые этим занимаются. А так жить можно и вполне комфортно. Территория вокруг нравится, в подъезде все аккуратно, лифты рабочие. В квартире будем ремонт переделывать года через 3, как раз и дом усадку даст и деньги подкопятся. P.S. Живем сейчас в Оранж парке.
Читать полностью",4
Салим,25.03.2021 08:33,"Никогда никому не посоветую компании Пик.Обманывають,врут,ничего хорошего там не вижу. Я работал на объектах в пик и про ремонте я вообще мульчу.Просто делают фасады для обман глаз и всё. Меня уже 6-месяцев задержали и не известно что будет дальше,я из-за этого переплатил 350000 за Аренда квартиру. Никому не советую Пик. Там ничего хорошего нет. !!!!",0
Любовь,20.03.2025 18:52,"Хочу выразить огромную благодарность менеджеру жилищного комплекса Яуза-парк Мытищи Егоровой Светлане за высокий уровень профессионализма, позитивный настрой, доброе отношение в решении всех вопросов.Остались самые лучшие впечатления от общения с ней. Любовь Вячеславовна",5
Роман,24.02.2025 00:14,"У нас в районе Ильинско-Усово и Глухово 3 жк. Время построки примерно одинаковое. Почему мы выбрали наши, Ильинские луга. Во-первых, от Ильинских ближе к шоссе, и выезд, на мой взгляд, поудобнее, чем из других жк. Утром все едут на работу, ""заторов"" при выезде из жк нет. К тому же у нас лучше благоустройство, я тут даже не беру в расчет садики или школу. Для детей площадки в каждом дворе и огромный плейхаб. Вроде и детей у нас много, но всем хватает места. Еще у нас несколько автобусных остановок, у других новостроек хорошо, если одна рядом с домом. Автобусы ходят допоздна, доехать что от нас, что до нас проще простого.
Читать полностью",5
Игорь,27.01.2025 16:29,"У ПИК покупал квартиру первый раз. Вся сделка прошла через сайт онлайн, в целом все понятно и безопасно. С банком прошло проще, чем ожидал — оформили заявку и через пару дней пришло одобрение ипотеки. В итоге где-то за две недели у меня в личном кабинете появился договор. Все процессы от бронирования до заключения договора простые, в этом плане у них всё сделано удобно. Посмотрим как будет с заселением, много слышал, что ключи получают и принимают квартиру тоже самостоятельно через личный кабинет.
Читать полностью",5
Марина,21.01.2025 19:01,"Искали квартиру поближе к центру, из всех вариантов Волжский парк оказался самым нормальным в плане цены и наполнения. На самого застройщика тоже ориентировались. О Пике слышали много хорошего и не очень, но его преимущество в том, что он свои дома всегда сдает и долгостроев у него нет. В итоге ключи свои мы получили в срок. При приемке, увы, не обошлось без претензий к отделке, но данную проблему нам по заявке устранили. По итогам нескольких месяцев проживания могу сказать следующее: в квартире жить комфортно, соседей своих не слышу, вентиляция работает хорошо, с коммуникациями проблем не возникало. Квартира прошла проверку зимними холодами, но нам многие рассказывали, что обычно зимой в квартирах от пик не просто тепло, а жарко, так что в принципе переживаний о том, что замерзнем не было. В квартире действительно тепло.
Читать полностью",5
Надежда,16.01.2025 12:50,"Ждем ключи. Покупали на старте строительства. В пределах МКАДа и возможностью дойти пешком до метро, в Бусиновском есть неплохие варианты по цене – 263 тыс. за кв. м., сравнил на примере евротрешки за 18 млн. По САО за такие деньги максимум двушка. Да, расположение на окраине, но смотрю сейчас в пользу адекватной стоимости за квадрат. Последняя очередь на генплане будет еще ближе к метро, оттуда думаю минут за 10 можно будет дойти, вопрос цены. Но в целом конечно когда все достроят и облагородят территорию, пройди даже 20-25 минут по пешеходному бульвару не проблема.
Читать полностью",5
Ирина,12.12.2024 15:07,"Очень даже удобно оформление онлайн сама выбрала квартиру, подала на ипотеку, забронировала. Спасибо большое Коновалову Николаю за онлайн помощь!!!
Достоинства: Удаленно
Недостатки: Нет
Читать полностью",5
Рита,03.12.2024 16:10,"Понравился жк Ютаново. Комплекс небольшой, поэтому я его и выбрала. Огромные ЖК, увы, терпеть не могу. Кроме того, он стоит немного обособленно от других домов, что тоже хорошо, поскольку не хотелось бы жить впритык к другим. Здесь вид из окна ничего загораживать не будет, а для меня это важно. Из минусов только метро в 20 минутах пешком, по моим меркам слегка далековато",5
Владимир,16.12.2024 15:37,"20 минут до метро - это вполне нормально. У вас хотя бы есть возможность дойти пешком - особенно в хорошую погоду прогуляться милое дело. Мне вот от дома до метро ехать полчаса на автобусе, так что вам очень даже повезло.",
Юлиана,30.11.2024 09:14,"Выбирали планировку в Никольских лугах, чтобы была мастер спальня. Раньше у нас такого не было, но нам понравилось) удобно, когда санузел за дверью. Боялись, что это слопает метраж комнаты, но 12 квадратов нам хватает. Расстроило, что нет балкона. Это не жизненно важно, но лишним бы не было. Кладовку покупали вместе с квартирой. Теперь сезонные вещи храним там.",5
Алиса,03.12.2024 08:50,"Плюсую к мастер-спальне, особенно удобно по утрам собираться, никто друг другу не мешает, да и ходить в ванную или гардеробную не нужно через весь дом.",
Инга,22.11.2024 15:10,"В Волжский парк переехали недавно. Пока обживаемся. Понравилось, что дом новый, все коммуникации в порядке. Район спокойный, но еще застраивается, бывает шумно. И пока не очень развита инфраструктура вокруг, школа только строится",5
Петр,13.11.2024 10:08,"Окончательно переехали, можно составить свое мнение. Квартирой в Зеленом парке в целом довольны, мелкие недочеты исправили сами. Ожидали худшего от пика, насмотревшись обзоров у блогеров. За закрытый двор отдельный лайк. Правда, школу еще строят, придется ходить в №1150.",5
Георгий,05.11.2024 15:04,"Внешка у Москворечья отличается от стандартных пиковских проектов, закрытый двор-парк и пешеходный бульвар как привычные, но приятные бонусы. Посмотрим что пик выдаст здесь в серии плюс. Ещё по расположению понравилось, что комплекс по идее не далеко от ЮВХ, но и при этом дорога не прям около корпусов. Я видел в проекте ещё окна будут с двухкамерными стеклопакетами, на крайний случай можно и бризер поставить. Из недостатков только слишком большие сроки строительства, так долго не все готовы ждать.
Читать полностью",5
Алина З.,05.11.2024 09:49,"Удобно, что в домах продумали кладовые. Перетащу туда коляску, велики и тд. Чтобы в квартиры минимум места было занятно. По цене норм вышло, за метр 44к.",5
Евгений,02.11.2024 12:06,"Меня подкупило наличие готовой отделки, поскольку квартиру покупал для сдачи и самому заморачиваться с ремонтом такое себе. А тут после приемки останется комнаты мебелью обставить и можно сдавать. Самое главное, чтобы отделку сделали без косяков, от первой очереди неплохие отзывы были. Покупал в Перовское 2, ключи в конце года уже должны выдавать. Надеюсь у нашего корпуса будет также.",5
Елена В.,11.11.2024 14:24,"Нам с пиковской отделкой в целом повезло в Середневском лесу, недавно приняли как раз. Совсем без косяков не обошлось, мелкие царапины на ламинате, не закрепленный подоконник на кухне и плинтус все же были. Но по сравнению с рассказами от некоторых приемщиков, это совсем мелочи, мы даже акт с замечаниями не подавали. Сами немного доделали и уже въезжаем.",
Лера,01.11.2024 15:03,"Оформили двухкомнатную в ЖК Аэронавт в 4 корпусе. Подкупило, что дом практически готов и рядом школу с садиком достраивают. Рассматривали также соседний Витебский парк от того же застроя. Готовность практически та же, но в Аэронавте нам планировки показались поинтереснее. Выбрали квартиру с двумя большими санузлами и небольшим балконом на сторону Лиговского проспекта. Все документы подписывали онлайн, которые теперь хранятся в личном кабинете в приложении. Удобно, что можно отслеживать все этапы сделки и никуда не ездить. Там же теперь наблюдаем за ходом строительства
Читать полностью",5
Свят,24.10.2024 14:36,"Рынок новостроев в Бутырском районе скромный, если вторичку не рассматривать, то Руставели 14 вполне приличный вариант в плане ценника. Студии по 9 миллионов с готовой отделкой сразу, буду брать под сдачу, учитывая близость метро проблем с потоком арендаторов не будет.",5
Евгения,21.10.2024 09:06,"Приезжали на прошлой неделе на экскурсию в шоу-рум в Сигнальный 16. Менеджер нам показала квартиру с отделкой и мебелью. Несмотря на то, что материалы использованы бюджетные, выглядит достойно. Ремонт получается очень лаконичный, если что его легко под себя доделать. Стены перекрасить и добавить что-то интересное в декор немного времени займет. Некоторые идеи из шоурума взяли себе на заметку. После посещения локации и квартиры все стало гораздо понятнее. Метро Владыкино и вход в сад ближе, чем мы думали. Квартиру забронировали на сайте, 5 тысяч это стоит на 10 дней.
Читать полностью",5
Екатерина,14.10.2024 15:01,"Рассматриваем возможность взять в Москворечье 2к кв для сына, на перспективу. Он как раз из университета выпустится к сдаче. Изучили сайт, от 15 миллионов неплохие варианты есть. Еще и с отделкой, что плюс. А то я боюсь за 4 года и так высокие цены на стройматериалы в космос улетят.",5
Лена,08.10.2024 09:10,"Матвеевский парк масштабный проект, ждем квартиру. В нашем корпусе только в декабре ключи начнут выдавать, пока читаем отзывы о приёмке и заселении от соседей, радует что некоторые принимают квартиру без замечаний, надеемся у нас отделка будет тоже на уровне. Хочется сразу заехать и жить спокойно. Из минусов - в плане плюшек не всё будет готово, когда заедем. Ту же школу ещё будут строить.",5
Вячеслав,27.09.2024 18:09,"Беру сейчас в Сигнальном 16 студию в IT-ипотеку. Некоторые друзья столкнулись с тем, что у банков закончились лимиты и летят отказы. У меня через ПИК все получилось. Сама квартира выходит 9,5 млн, это с готовой отделкой. Платеж в месяц мне насчитали 23к на 30 лет. В перспективе конечно быстрее закрою. Отдельно лайк за онлайн-оформление, процесс отлажен на 5+. Еще и менеджер мне грамотный попался, все нюансы объяснил. Теперь жду когда договор в Росреестре регистрацию пройдет и деньги уйдут на эскроу.
Читать полностью",5
Мария,15.10.2024 14:19,"Мы тоже к Сигнальному 16 присматриваемся, на следующую неделю записались в шоурум. Хотим отделку вживую пощупать, а то в обзорах многие ругают пик за качество материалов.",
Вячеслав,06.11.2024 09:54,За свои деньги ремонт нормальный. Лет 10 прослужит точно.,
Кирилл,13.09.2024 10:19,"Изучаю рынок недвижимости в Мытищах сейчас. Из новостроя в районе Ярославский мне понравился больше остальных. Он удачно расположен относительно мкада, всего в 6 км. Я думаю, если утром выезжать чуть пораньше, можно и в пробках особо не стоять. По социалке застройщик решил укомплектовать проект по полной: 5 садиков, 3 школы, спортивная школа с инклюзией и своя поликлиника. С детьми тут хорошо должно быть. Правда, во всех сданных корпусах свободных лотов не осталось, надо мониторить вторичку. Еще 4 корпуса строятся, но ключи обещают только через 2 года.
Читать полностью",5
Эмиля,25.09.2024 08:40,"С ребенком здесь и правда неплохо, по крайней мере в сад мы попали нормально. Площадок тоже хватает, около последней очереди плейхаб построить должны.",
Василиса,23.08.2024 10:01,"Купила в Бутово Парк 2 квартиру. Для жизни хороший вариант, все необходимое буквально под окнами. Погулять есть где, между домами пешеходный бульвар, рядом Бутовский лес. В самом жк своя поликлиника с хорошими специалистами, сразу туда прикрепилась, удобно брать больничный. До работы добираюсь теперь куда быстрее: до остановки Варшавское шоссе, 261 идти неспеша 10 минут.",5
Валерий М,26.07.2024 11:21,"Живем в жк Ильменский 17. Так то место неплохое получилось, особенно когда все дома достроили. И паркинг хорошо, что сделали. Мы при покупке квартиры брали сразу с машиноместом, сейчас не паримся",5
Александр,25.07.2024 09:28,"В последнее время наблюдаю над проектом Плеханова 11. Локация развивается, но магазины здесь только самые необходимые. Надеюсь, что по мере развития построят какой-нибудь нормальный торговый комплекс.",5
Никита,15.07.2024 19:01,"Прекрасно взаимодействуют с клиентом пока не продали квартиру. Дальше - ваши проблемы. Приняли квартиру, не без косяков, но в основном все мелкие, кроме испорченных окон и не закрывающейся двери. Добиться исправления замечаний то ещё приключение. Записали на 3.07 на основные замечания и на 15.07 по окнам, пришли смс и письма на почту с подтверждением записи. В конченом итоге катаешься с работы ждать рабочих, а у них видимо настроения нет к вам по записи ходить. 3.07 2 часа в квартире проторчал параллельно названивая в пик, никто из рабочих так и не пришел. Спустя 2 часа перезвонили, извинились, сказали что больше не повториться и перенесли устранение на 18.07. Дальше самое интересное. Приезжаю 15.07 на устранение замечаний по окнам, как в записи, и та же история. Никто не приходит, по телефону долго решают как перекинуть звонок с одного менеджера на другого. По итогу ждите, перезвонят в ближайшее время. И так 5 раз, в течении 1,5 часов. В конце выяснилось, что записи у них по устранению замечаний нет... Это уже был пик издевательства. Перенесли устранение замечаний по окнам аж на месяц вперед! Это конечно ПИК разочарования в компании. Отдать такие деньги за квартиру и получить такое отношение.... Боюсь что в квартиру так и не заедем, видимо эта компания любит решать вопросы только через суд. Вывод: знал бы раньше что эта компания не дорожит своей репутацией,то не обратился. Куда проще заплатить меньшие деньги, купить квартиру с черновой отделкой и контролировать дальнейшие работы самому.
Сдали дом в срок.
В комментарии
Читать полностью",3
Егор Н,03.07.2024 10:12,"Снял квартиру в Люберцы парк, добираюсь с утра в Даниловский на работу через СВХ. Максимум 30 минут занимает, еще и пробок рано утром почти нет. Хорошее и удобное расположение новостройки.",5
Виктория,18.06.2024 15:05,"Живем В Н.Новгороде. Понравилось как жк Савин парк на сайте выглядит, решили проехаться и посмотреть сами. Первые два корпуса уже стоят, один должны вот-вот сдать. Застройка сама по себе не плотная, много места для детских площадок оставили. Нам менеджер рассказал и показал где детский сад уже строят. Посетили шоу-рум на территории, где были готовые несколько квартир - однокомнатная и две двухкомнатные. Мы хотели больше 1шку, но мне понравилось, как выглядит 2ка, еще дизайн красивый сделали. Обои под покраску, выкрашены в приятный кофейный оттенок. Горчичный диван в кухне-гостиной и зеленый кухонный гарнитур. Как будто знали что мне нравится) При этом кухня так удачно вписана в нишу, что не выделяется. Отдельно есть место под большой шкаф в прихожей, который не загораживает проход в коридоре. В квартире две полноценные комнаты, в одной из них уютная детская. За планировки поставила бы дополнительный балл. Лично я осталась под впечатлением, вживую все гораздо лучше выглядит, чем на сайте) Очень рекомендую тоже посетить шоу-рум. Посмотрим в общем как второй корпус сдадут и будем оформлять квартиру в четвертом корпусе. Осенью уже сможем заехать.
Читать полностью",5
Игорь,15.05.2024 10:11,"Эта компания вызывает только раздражение, при всех своих плюсах. Они просто кладут с прибором на всех своих клиентов. Вы просто НЕ СМОЖЕТЕ связаться с гарантийным отделом. Никак! Узнать когда они исправят свои же косяки невозможно! А то что они называют устранением замечаний это просто смех. Приходит девушка начинает кричать прям сразу) что это устранить не возможно. И такие мелкие косяки типо пик ЗАБЫЛ проложить линию для плиты!!! с любовью Новохохловская 15 к.3
Не могу поставить 1, потому что дои ещё стоит
Читать полностью",2
Элеонора,23.03.2024 16:25,"Когда приобретете квартиру у ПИК, будьте готовы к головным болям от запаха их краски или клея, либо каких-то других дешевых отделочных материалов. Помимо некачественных материалов, также бонусом вам предоставят некачественный ремонт, в результате которого все будет отвалтваться и отклеиваться. ПИК в таком случае благосклонно предоставляет услуги по устранению косяков с дополнительными спорами и пикантными комментариями в сторону красивых глаз от прораба о том, что он не верит, что само собой дверь разойтись не могла. Но факт: она разошлась
Нет
Некачественные материалы, которые пахнут и вызывают головную боль. Некачественный ремонт (я не требую супер лухари ремонт), но хотелось бы, чтобы ничего не отклеивалось. Не нравится их схема с заявками, перезвонами, это долго происходит Если ПИК читает отзывы, хотелось бы, чтобы связались со мной
Читать полностью",1
Олег Н,29.01.2024 17:51,"Я снимаю в Академика Павлова квартиру. Заехал первый, до меня никто не жил. Ремонт от застройщика был, меня устраивает. На территории все необходимое есть, магазины, аптеки, буханка. Жаль только, что дворы не все закрытые. В остальном все хорошо.",5
Анна,17.01.2024 15:31,"Посмотрела в рейтинге, у ПИК хорошая оценка, застройщик надежный. Поэтому решились купить у них квартиру в Котельниках в Кузьминском лесу. Взяли здесь двушку на 15 этаже. Планировка нормальная - широкая прихожая и кухня 17 квадратов. Красота.",5
